latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
10.26223,-85.75481,334.76,0.38,0.36,2020-03-20,1902,N,VIIRS,l,2,307.42,1.56,D,0
10.29859,-85.73891,344.14,0.38,0.36,2020-03-20,1902,N,VIIRS,n,2,308.82,4.61,D,0
10.30243,-85.73592,352.13,0.38,0.36,2020-03-20,1902,N,VIIRS,n,2,310.96,4.82,D,0
10.3019,-85.73943,352.33,0.38,0.36,2020-03-20,1902,N,VIIRS,n,2,309.73,4.82,D,0
10.30137,-85.74295,332.88,0.38,0.36,2020-03-20,1902,N,VIIRS,l,2,306.5,2.35,D,0
10.56817,-85.31726,346.03,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,307.47,7.77,D,0
10.5643,-85.32029,336.2,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,303.75,10.62,D,0
10.56483,-85.31676,354.76,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,309.83,10.62,D,0
10.47883,-85.68554,337.16,0.38,0.36,2020-03-20,1902,N,VIIRS,n,2,306.58,3.89,D,0
10.42692,-85.65168,339.29,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,301.65,4.96,D,0
10.42188,-85.64012,334.73,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,304.14,4.11,D,0
10.42241,-85.63659,332.41,0.39,0.36,2020-03-20,1902,N,VIIRS,l,2,305.05,4.17,D,0
10.42174,-85.61852,333.97,0.39,0.36,2020-03-20,1902,N,VIIRS,l,2,306.91,5.14,D,0
10.42227,-85.615,352.89,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,307.36,9.18,D,0
10.41842,-85.618,335.23,0.39,0.36,2020-03-20,1902,N,VIIRS,l,2,306.06,1.53,D,0
10.41895,-85.61448,345.97,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,307.58,4.16,D,0
10.44915,-85.41386,341.87,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,304.94,8.19,D,0
10.39114,-85.75378,342.85,0.38,0.36,2020-03-20,1902,N,VIIRS,n,2,304.05,3.91,D,0
10.46657,-85.20668,336.89,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,304.34,7.01,D,0
10.36739,-85.75368,341.36,0.38,0.36,2020-03-20,1902,N,VIIRS,n,2,306.43,3.23,D,0
10.36951,-85.73965,338.14,0.38,0.36,2020-03-20,1902,N,VIIRS,l,2,308.19,5.48,D,0
10.37004,-85.73615,333.26,0.38,0.36,2020-03-20,1902,N,VIIRS,l,2,307.99,1.87,D,0
10.37057,-85.73264,332.69,0.38,0.36,2020-03-20,1902,N,VIIRS,l,2,305.89,1.87,D,0
10.37109,-85.72914,347.53,0.38,0.36,2020-03-20,1902,N,VIIRS,n,2,307.76,5.47,D,0
10.36249,-85.76366,334.76,0.38,0.36,2020-03-20,1902,N,VIIRS,l,2,306.74,2.83,D,0
10.36302,-85.76017,330.66,0.38,0.36,2020-03-20,1902,N,VIIRS,l,2,305.28,2.83,D,0
10.36725,-85.73213,341.54,0.38,0.36,2020-03-20,1902,N,VIIRS,n,2,307.13,5.07,D,0
10.36778,-85.72862,344.2,0.38,0.36,2020-03-20,1902,N,VIIRS,n,2,308.07,3.95,D,0
10.35917,-85.76315,350.29,0.38,0.36,2020-03-20,1902,N,VIIRS,n,2,308.94,2.83,D,0
10.4339,-85.15084,337.31,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,302.52,2.53,D,0
10.3281,-85.74406,347.93,0.38,0.36,2020-03-20,1902,N,VIIRS,n,2,306.09,5.43,D,0
10.31695,-85.72798,339.79,0.38,0.36,2020-03-20,1902,N,VIIRS,n,2,307.36,4.97,D,0
10.31747,-85.72446,347.81,0.38,0.36,2020-03-20,1902,N,VIIRS,n,2,306,4.97,D,0
10.31363,-85.72747,343.32,0.38,0.36,2020-03-20,1902,N,VIIRS,n,2,307.33,2.99,D,0
10.31415,-85.72396,348.01,0.38,0.36,2020-03-20,1902,N,VIIRS,n,2,307.05,2.99,D,0
10.30767,-85.74452,349.55,0.38,0.36,2020-03-20,1902,N,VIIRS,n,2,306.66,7.39,D,0
10.30873,-85.7375,338.26,0.38,0.36,2020-03-20,1902,N,VIIRS,n,2,306,1.25,D,0
10.31031,-85.72697,334.85,0.38,0.36,2020-03-20,1902,N,VIIRS,l,2,305.2,2.99,D,0
10.30468,-85.74347,346.18,0.38,0.36,2020-03-20,1902,N,VIIRS,n,2,308.01,2.35,D,0
10.30521,-85.73995,344.66,0.38,0.36,2020-03-20,1902,N,VIIRS,n,2,307.22,4.82,D,0
10.30575,-85.73644,353.06,0.38,0.36,2020-03-20,1902,N,VIIRS,n,2,309.71,4.82,D,0
10.30628,-85.73294,337.87,0.38,0.36,2020-03-20,1902,N,VIIRS,l,2,307.98,4.77,D,0
10.68662,-85.53831,338.83,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,311.72,3.86,D,0
10.68715,-85.53479,349.54,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,311.14,5.19,D,0
10.68768,-85.53127,337.77,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,310.13,5.19,D,0
10.68277,-85.54133,344.61,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,309.6,3.86,D,0
10.59399,-85.32176,335.57,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,304.66,1.92,D,0
10.59837,-85.31521,344.43,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,305.76,4.19,D,0
10.60065,-85.3228,336.55,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,306.36,1.36,D,0
10.62031,-85.28235,336.78,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,303.84,2.96,D,0
10.62434,-85.30111,353.11,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,309.52,10.01,D,0
10.62223,-85.31528,343.97,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,303.69,4.9,D,0
10.68382,-85.53427,367,0.39,0.36,2020-03-20,1902,N,VIIRS,h,2,313.22,5.19,D,0
10.68435,-85.53075,347.48,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,311.86,5.19,D,0
10.6833,-85.5378,351.02,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,312.61,3.86,D,0
9.50039,-84.22458,339.83,0.4,0.37,2020-03-20,1902,N,VIIRS,n,2,308.9,6.25,D,0
9.51991,-84.18634,346.56,0.4,0.37,2020-03-20,1902,N,VIIRS,n,2,301.53,7.33,D,0
9.6634,-83.42515,342.1,0.43,0.38,2020-03-20,1902,N,VIIRS,n,2,299.9,14.74,D,0
9.66695,-83.42529,345.34,0.43,0.38,2020-03-20,1902,N,VIIRS,n,2,298.07,16.56,D,0
9.82209,-83.40057,330.56,0.43,0.38,2020-03-20,1902,N,VIIRS,n,2,296.45,3.34,D,0
9.91537,-83.02896,337.98,0.45,0.39,2020-03-20,1902,N,VIIRS,n,2,302.01,4.34,D,0
9.91451,-84.22922,334.04,0.41,0.37,2020-03-20,1902,N,VIIRS,n,2,303.04,2.22,D,0
10.6938,-85.53581,352.96,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,309.24,15.23,D,0
10.68995,-85.53883,341.63,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,313.89,7.62,D,0
10.69047,-85.5353,354.73,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,318.72,15.23,D,0
10.691,-85.53178,342.23,0.39,0.36,2020-03-20,1902,N,VIIRS,l,2,312.93,15.23,D,0
10.57483,-85.31827,332.42,0.39,0.36,2020-03-20,1902,N,VIIRS,l,2,305.75,0.9,D,0
10.57203,-85.31422,351.91,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,308.93,13.25,D,0
10.5687,-85.31372,348.82,0.39,0.36,2020-03-20,1902,N,VIIRS,n,2,309.75,13.25,D,0
10.31874,-85.72806,313.18,0.44,0.46,2020-03-21,0737,N,VIIRS,n,2,294.15,1.5,N,0
10.25172,-85.74065,312.06,0.44,0.46,2020-03-21,0737,N,VIIRS,n,2,294.47,1.85,N,0
10.25099,-85.73645,309.63,0.44,0.46,2020-03-21,0737,N,VIIRS,n,2,294.33,1.85,N,0
10.70121,-85.39125,312.88,0.46,0.47,2020-03-21,0737,N,VIIRS,n,2,293.81,2.41,N,0
10.56889,-85.30885,304.54,0.47,0.47,2020-03-21,0737,N,VIIRS,n,2,292.26,1.15,N,0
10.56124,-85.26626,314.53,0.47,0.48,2020-03-21,0737,N,VIIRS,n,2,294.42,2.53,N,0
10.56837,-85.33094,311.53,0.46,0.47,2020-03-21,0737,N,VIIRS,n,2,293.23,1.72,N,0
10.56683,-85.32239,303.6,0.46,0.47,2020-03-21,0737,N,VIIRS,n,2,293.15,2.04,N,0
10.56454,-85.30965,306.89,0.47,0.47,2020-03-21,0737,N,VIIRS,n,2,292.56,1.15,N,0
10.56096,-85.3147,307,0.46,0.47,2020-03-21,0737,N,VIIRS,n,2,292.88,1.32,N,0
10.43288,-85.15323,306.37,0.48,0.48,2020-03-21,0737,N,VIIRS,n,2,294.54,1.02,N,0
10.55737,-85.31973,313.82,0.46,0.47,2020-03-21,0737,N,VIIRS,n,2,293.16,2.09,N,0
10.5566,-85.31546,302.99,0.46,0.47,2020-03-21,0737,N,VIIRS,n,2,292.09,1.32,N,0
10.43729,-85.15243,325.97,0.48,0.48,2020-03-21,0737,N,VIIRS,n,2,294.72,2.49,N,0
10.32297,-85.7272,305.83,0.44,0.46,2020-03-21,0737,N,VIIRS,n,2,293.27,0.48,N,0
10.25245,-85.74481,305.8,0.44,0.46,2020-03-21,0737,N,VIIRS,n,2,294.19,1.17,N,0
10.25449,-85.7314,314.59,0.44,0.46,2020-03-21,0737,N,VIIRS,n,2,294.76,1.96,N,0
10.25525,-85.73575,325.46,0.44,0.46,2020-03-21,0737,N,VIIRS,n,2,295.06,1.85,N,0
10.25724,-85.72198,305.27,0.44,0.46,2020-03-21,0737,N,VIIRS,n,2,294.59,0.92,N,0
10.24055,-85.4991,313.07,0.46,0.47,2020-03-21,0737,N,VIIRS,n,2,292.56,0.8,N,0
10.31801,-85.72397,311.03,0.44,0.46,2020-03-21,0737,N,VIIRS,n,2,294.1,1.5,N,0
8.34984,-83.04594,343.84,0.42,0.38,2020-03-21,1842,N,VIIRS,n,2,303.84,22.75,D,0
10.68044,-85.53684,343.11,0.52,0.42,2020-03-21,1843,N,VIIRS,n,2,308.48,8.79,D,0
10.56664,-85.31221,331.89,0.51,0.41,2020-03-21,1843,N,VIIRS,l,2,305.81,6.85,D,0
10.5674,-85.30762,338.29,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,303.1,13.23,D,0
10.56286,-85.31158,343.66,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,305.1,6.85,D,0
10.56363,-85.30698,346.05,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,306.09,13.23,D,0
10.55831,-85.31562,333.46,0.51,0.41,2020-03-21,1843,N,VIIRS,l,2,305.41,17,D,0
10.55908,-85.311,346.54,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,308.68,17,D,0
10.55986,-85.30636,336.02,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,302.65,16.03,D,0
10.55222,-85.32881,332.27,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,302.73,2.29,D,0
10.553,-85.32419,334.41,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,304.9,3.59,D,0
10.55376,-85.3196,337.62,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,305.59,3.59,D,0
10.55453,-85.31501,352.83,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,307.13,17,D,0
10.5553,-85.31039,348.72,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,309.54,17,D,0
10.55608,-85.30576,336.88,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,302.59,16.03,D,0
10.54687,-85.33755,336.05,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,302.41,16.71,D,0
10.54766,-85.33286,349.62,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,307.21,34.72,D,0
10.54922,-85.32356,334.38,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,305.05,19.44,D,0
10.54999,-85.31897,355.06,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,307.31,19.44,D,0
10.55075,-85.31438,351.45,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,304.45,11.18,D,0
10.55153,-85.30977,343.4,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,304.82,11.18,D,0
10.54844,-85.32819,367,0.51,0.41,2020-03-21,1843,N,VIIRS,h,2,307.7,34.72,D,0
10.54309,-85.33694,339.73,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,305.45,16.71,D,0
10.54388,-85.33224,353.97,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,313.71,34.72,D,0
10.54621,-85.31833,348.45,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,305.96,19.44,D,0
10.54466,-85.32758,367,0.51,0.41,2020-03-21,1843,N,VIIRS,h,2,309.06,34.72,D,0
10.54544,-85.32293,367,0.51,0.41,2020-03-21,1843,N,VIIRS,h,2,307.78,19.44,D,0
10.5393,-85.33632,330.65,0.51,0.41,2020-03-21,1843,N,VIIRS,l,2,302.21,6.03,D,0
10.54088,-85.32696,352.46,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,307.82,130.43,D,0
10.42986,-85.64642,333.72,0.53,0.42,2020-03-21,1843,N,VIIRS,n,2,300.72,3.11,D,0
10.42603,-85.64561,336.66,0.53,0.42,2020-03-21,1843,N,VIIRS,n,2,302.17,13.18,D,0
10.39332,-85.74624,331.52,0.54,0.42,2020-03-21,1843,N,VIIRS,l,2,302.48,4.66,D,0
10.38559,-85.74474,336.33,0.54,0.42,2020-03-21,1843,N,VIIRS,n,2,305,3.26,D,0
10.37602,-85.61307,333.66,0.53,0.42,2020-03-21,1843,N,VIIRS,n,2,301.17,3.81,D,0
10.43358,-85.15613,330.73,0.5,0.41,2020-03-21,1843,N,VIIRS,l,2,301.09,6.44,D,0
10.32129,-85.72149,336.41,0.54,0.42,2020-03-21,1843,N,VIIRS,n,2,303.74,6.66,D,0
10.31276,-85.72475,333.01,0.54,0.42,2020-03-21,1843,N,VIIRS,l,2,303.04,2.86,D,0
10.28017,-85.63403,342.65,0.53,0.42,2020-03-21,1843,N,VIIRS,n,2,306.35,6.14,D,0
8.95297,-83.29594,333.64,0.43,0.38,2020-03-21,1843,N,VIIRS,l,2,301.34,4.34,D,0
9.1323,-83.20464,330.44,0.42,0.38,2020-03-21,1843,N,VIIRS,l,2,304.42,2.81,D,0
9.19854,-83.15723,333.27,0.42,0.38,2020-03-21,1843,N,VIIRS,n,2,298.04,5.63,D,0
9.439,-84.15374,337.39,0.46,0.39,2020-03-21,1843,N,VIIRS,n,2,301.73,5.87,D,0
9.55627,-84.53448,343.76,0.48,0.4,2020-03-21,1843,N,VIIRS,n,2,302.99,8.87,D,0
9.83227,-85.16829,337.09,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,303.3,9.29,D,0
9.99699,-84.18653,339.43,0.45,0.39,2020-03-21,1843,N,VIIRS,l,2,303.3,4.58,D,0
9.83685,-85.16415,338.08,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,305.88,48.36,D,0
9.83608,-85.16876,349.01,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,306.08,48.36,D,0
9.83531,-85.17345,333,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,299.53,5.4,D,0
9.84068,-85.16449,345.3,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,303.36,48.36,D,0
9.83909,-85.17406,333.83,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,300.25,5.4,D,0
9.8445,-85.16488,335.19,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,297.99,14.05,D,0
9.84367,-85.16985,349.4,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,299.62,14.05,D,0
10.27168,-85.33992,346.05,0.52,0.41,2020-03-21,1843,N,VIIRS,n,2,305.86,14.77,D,0
10.25174,-85.72689,348.22,0.54,0.42,2020-03-21,1843,N,VIIRS,n,2,307.26,8.66,D,0
10.25019,-85.7364,348.87,0.54,0.42,2020-03-21,1843,N,VIIRS,n,2,304.96,5.03,D,0
10.24939,-85.74129,341.39,0.54,0.42,2020-03-21,1843,N,VIIRS,n,2,304,5.03,D,0
10.25283,-85.72494,349.2,0.54,0.42,2020-03-21,1843,N,VIIRS,n,2,307.78,4.02,D,0
10.25203,-85.72965,342.81,0.54,0.42,2020-03-21,1843,N,VIIRS,n,2,306.78,4.02,D,0
10.25124,-85.73437,344.29,0.54,0.42,2020-03-21,1843,N,VIIRS,n,2,305.38,6.38,D,0
10.25042,-85.73919,349.34,0.54,0.42,2020-03-21,1843,N,VIIRS,n,2,305.96,6.38,D,0
10.24958,-85.74412,330.62,0.54,0.42,2020-03-21,1843,N,VIIRS,l,2,304.05,2.67,D,0
10.25673,-85.72554,338.35,0.54,0.42,2020-03-21,1843,N,VIIRS,n,2,306.02,4.02,D,0
10.25593,-85.73024,330.47,0.54,0.42,2020-03-21,1843,N,VIIRS,l,2,304.69,4.02,D,0
10.25433,-85.73972,336.93,0.54,0.42,2020-03-21,1843,N,VIIRS,n,2,304.95,6.38,D,0
10.2535,-85.74461,334.04,0.54,0.42,2020-03-21,1843,N,VIIRS,n,2,302.63,2.67,D,0
10.259,-85.7357,330.69,0.54,0.42,2020-03-21,1843,N,VIIRS,l,2,304.95,2.96,D,0
10.74355,-85.29379,330.24,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,297.1,3.74,D,0
10.69276,-85.50963,340.69,0.52,0.41,2020-03-21,1843,N,VIIRS,n,2,306.15,4.29,D,0
10.67966,-85.54158,336.71,0.52,0.42,2020-03-21,1843,N,VIIRS,l,2,308.67,1.95,D,0
10.7039,-85.39418,342.89,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,303.12,7,D,0
10.5681,-85.32674,340.31,0.51,0.41,2020-03-21,1843,N,VIIRS,n,2,306.87,3.48,D,0
10.56887,-85.32213,330.13,0.51,0.41,2020-03-21,1843,N,VIIRS,l,2,303.92,3.48,D,0
10.56964,-85.31749,334.84,0.51,0.41,2020-03-21,1843,N,VIIRS,l,2,306.2,5.54,D,0
10.0651,-85.68026,305.04,0.4,0.37,2020-03-22,0718,N,VIIRS,n,2,294.79,1.18,N,0
10.1292,-85.38361,304.79,0.4,0.37,2020-03-22,0718,N,VIIRS,n,2,293.74,0.71,N,0
10.24271,-85.73657,312.65,0.39,0.37,2020-03-22,0718,N,VIIRS,n,2,294.68,1.55,N,0
10.3701,-85.74921,307.44,0.39,0.36,2020-03-22,0718,N,VIIRS,n,2,294.58,1.02,N,0
10.41875,-85.61186,303.51,0.4,0.37,2020-03-22,0718,N,VIIRS,n,2,292.96,0.67,N,0
10.45941,-85.67185,304.93,0.39,0.37,2020-03-22,0718,N,VIIRS,n,2,292.8,0.56,N,0
9.78252,-84.13435,302.22,0.45,0.39,2020-03-22,0718,N,VIIRS,n,2,289.38,0.85,N,0
10.43549,-85.15646,310.55,0.41,0.37,2020-03-22,0718,N,VIIRS,n,2,294.11,1.64,N,0
10.55179,-85.3373,324.81,0.4,0.37,2020-03-22,0718,N,VIIRS,n,2,293.51,1.86,N,0
10.55164,-85.31478,305.43,0.4,0.37,2020-03-22,0718,N,VIIRS,n,2,293.73,1.72,N,0
10.70376,-85.51426,319.92,0.4,0.37,2020-03-22,0718,N,VIIRS,n,2,294,1.79,N,0
9.83613,-85.16988,309.04,0.41,0.37,2020-03-22,0718,N,VIIRS,n,2,294,1.15,N,0
9.63971,-84.14833,336.23,0.45,0.39,2020-03-22,0718,N,VIIRS,n,2,287.71,5.41,N,0
9.63623,-84.14931,344.44,0.45,0.39,2020-03-22,0718,N,VIIRS,n,2,289.39,5.41,N,0
9.63554,-84.14516,304.3,0.45,0.39,2020-03-22,0718,N,VIIRS,n,2,285.29,5.41,N,0
8.96163,-83.26481,307.8,0.51,0.41,2020-03-22,0718,N,VIIRS,n,2,292.76,1.12,N,0
10.69982,-85.51119,309.01,0.4,0.37,2020-03-22,0718,N,VIIRS,n,2,293.5,1.21,N,0
10.5527,-85.31501,305.9,0.4,0.37,2020-03-22,0718,N,VIIRS,n,2,293.55,1.14,N,0
9.78612,-84.13403,303.61,0.45,0.39,2020-03-22,0718,N,VIIRS,n,2,289.64,0.69,N,0
10.90183,-85.70619,316.98,0.39,0.36,2020-03-22,0718,N,VIIRS,n,2,293.1,1.84,N,0
9.78971,-84.13368,300.62,0.45,0.39,2020-03-22,0718,N,VIIRS,n,2,288.7,0.69,N,0
10.06232,-85.68442,305.33,0.4,0.37,2020-03-22,0718,N,VIIRS,n,2,294.69,0.96,N,0
9.78318,-84.13833,307.13,0.45,0.39,2020-03-22,0718,N,VIIRS,n,2,291.02,0.85,N,0
10.31257,-85.72424,334.85,0.37,0.58,2020-03-22,1824,N,VIIRS,n,2,301.42,2.55,D,0
10.30666,-85.72653,332.49,0.37,0.58,2020-03-22,1824,N,VIIRS,n,2,301.89,2.55,D,0
10.25406,-85.74351,332.32,0.37,0.58,2020-03-22,1824,N,VIIRS,n,2,301.56,2.15,D,0
10.00785,-84.78672,352.28,0.32,0.55,2020-03-22,1824,N,VIIRS,n,2,303.49,9.52,D,0
10.19784,-83.42458,328.09,0.52,0.5,2020-03-22,1824,N,VIIRS,n,2,295.69,2.34,D,0
9.83634,-85.17139,356.53,0.34,0.56,2020-03-22,1824,N,VIIRS,n,2,304.4,5.17,D,0
9.83691,-85.16824,341.03,0.34,0.56,2020-03-22,1824,N,VIIRS,n,2,303.62,5.17,D,0
9.83747,-85.16513,332.23,0.34,0.56,2020-03-22,1824,N,VIIRS,l,2,303.52,5.35,D,0
10.39469,-85.74734,336.82,0.37,0.58,2020-03-22,1824,N,VIIRS,n,2,300.27,4.71,D,0
10.4,-85.74831,356.73,0.37,0.58,2020-03-22,1824,N,VIIRS,n,2,302.06,6.92,D,0
10.71197,-85.5153,335.5,0.35,0.57,2020-03-22,1824,N,VIIRS,n,2,296.16,5.25,D,0
10.71138,-85.5185,349.91,0.35,0.57,2020-03-22,1824,N,VIIRS,n,2,295.13,5.22,D,0
10.51476,-85.18497,344.5,0.33,0.56,2020-03-22,1824,N,VIIRS,n,2,298.57,4.63,D,0
10.44401,-85.67799,336.18,0.36,0.57,2020-03-22,1824,N,VIIRS,n,2,300.22,3.6,D,0
10.31082,-85.72541,351.49,0.37,0.58,2020-03-22,1824,N,VIIRS,n,2,302.34,3.44,D,0
9.99642,-84.24876,345.98,0.59,0.53,2020-03-22,1824,N,VIIRS,n,2,308.4,7.84,D,0
9.97791,-84.26842,343.59,0.59,0.53,2020-03-22,1824,N,VIIRS,n,2,309.23,10.26,D,0
9.93079,-84.3073,343.11,0.6,0.53,2020-03-22,1824,N,VIIRS,n,2,304,6.71,D,0
9.93231,-84.3105,334.97,0.6,0.53,2020-03-22,1824,N,VIIRS,n,2,301.42,2.64,D,0
9.89464,-84.18345,341.3,0.59,0.53,2020-03-22,1824,N,VIIRS,n,2,301.23,24.01,D,0
9.99963,-83.29614,344.49,0.51,0.49,2020-03-22,1824,N,VIIRS,n,2,303.91,41.34,D,0
10.00045,-83.2915,327.4,0.51,0.49,2020-03-22,1824,N,VIIRS,n,2,297.19,41.34,D,0
9.99997,-83.29293,342.3,0.51,0.49,2020-03-22,1824,N,VIIRS,n,2,300.25,95.44,D,0
10.00859,-83.13374,335.9,0.5,0.49,2020-03-22,1824,N,VIIRS,n,2,295.98,3.37,D,0
9.78619,-84.13149,334.41,0.59,0.52,2020-03-22,1824,N,VIIRS,n,2,301.61,4.24,D,0
9.67531,-84.31487,337.25,0.6,0.53,2020-03-22,1824,N,VIIRS,n,2,297.52,6.14,D,0
10.31024,-85.72852,335.39,0.37,0.58,2020-03-22,1824,N,VIIRS,n,2,302.49,3.44,D,0
10.43823,-85.15817,334.8,0.33,0.56,2020-03-22,1824,N,VIIRS,n,2,296.83,3.98,D,0
9.49609,-84.13515,335.05,0.59,0.53,2020-03-22,1824,N,VIIRS,n,2,295.09,5.1,D,0
8.86932,-82.87815,328.86,0.5,0.49,2020-03-22,1824,N,VIIRS,n,2,298.25,4.13,D,0
8.90035,-83.08447,339.28,0.51,0.5,2020-03-22,1824,N,VIIRS,n,2,297.9,10.64,D,0
9.00832,-83.08253,328.34,0.51,0.5,2020-03-22,1824,N,VIIRS,l,2,301.32,4.81,D,0
8.99541,-83.37811,345.54,0.54,0.51,2020-03-22,1824,N,VIIRS,n,2,301.88,50.55,D,0
9.22909,-83.19086,345.14,0.52,0.5,2020-03-22,1824,N,VIIRS,n,2,299.49,13.88,D,0
9.22921,-83.21756,339.52,0.52,0.5,2020-03-22,1824,N,VIIRS,n,2,295.6,15.91,D,0
9.23387,-83.21783,341.43,0.52,0.5,2020-03-22,1824,N,VIIRS,n,2,299.38,15.91,D,0
10.71078,-85.5217,367,0.35,0.57,2020-03-22,1824,N,VIIRS,h,2,295.57,5.22,D,0
10.705,-85.52384,341.89,0.35,0.57,2020-03-22,1824,N,VIIRS,n,2,289.9,0.78,D,0
10.70559,-85.52065,336.63,0.35,0.57,2020-03-22,1824,N,VIIRS,n,2,295.21,4.6,D,0
10.70619,-85.51745,338.45,0.35,0.57,2020-03-22,1824,N,VIIRS,n,2,299.07,4.6,D,0
10.70678,-85.51425,367,0.35,0.57,2020-03-22,1824,N,VIIRS,h,2,299.26,13.68,D,0
10.58466,-85.6513,367,0.36,0.57,2020-03-22,1824,N,VIIRS,h,2,298.55,31.39,D,0
10.56869,-85.59116,332.04,0.35,0.57,2020-03-22,1824,N,VIIRS,n,2,295.49,3.64,D,0
10.55535,-85.33864,332.2,0.34,0.56,2020-03-22,1824,N,VIIRS,n,2,298.76,6.88,D,0
10.45955,-85.68254,352.87,0.36,0.57,2020-03-22,1824,N,VIIRS,n,2,300.24,6.47,D,0
9.51768,-82.98069,330.74,0.5,0.49,2020-03-22,1824,N,VIIRS,n,2,295.2,4.63,D,0
10.3871,-85.75874,351.76,0.37,0.58,2020-03-22,1824,N,VIIRS,n,2,301.4,4.05,D,0
10.41937,-85.61179,342.61,0.36,0.57,2020-03-22,1824,N,VIIRS,n,2,301.59,4.53,D,0
10.41879,-85.61499,332.28,0.36,0.57,2020-03-22,1824,N,VIIRS,n,2,300.61,2.37,D,0
10.44848,-85.6833,336.05,0.36,0.57,2020-03-22,1824,N,VIIRS,n,2,299.68,3.6,D,0
10.45436,-85.68105,352.12,0.36,0.57,2020-03-22,1824,N,VIIRS,n,2,302.33,6.47,D,0
10.45368,-85.68474,351.47,0.36,0.57,2020-03-22,1824,N,VIIRS,n,2,301.73,6.47,D,0
10.453,-85.68835,349.69,0.36,0.57,2020-03-22,1824,N,VIIRS,n,2,300.79,6.17,D,0
10.39523,-85.74435,344.16,0.37,0.58,2020-03-22,1824,N,VIIRS,n,2,300.81,5.21,D,0
10.42583,-85.63619,334.98,0.36,0.57,2020-03-22,1824,N,VIIRS,n,2,301.29,3.43,D,0
10.51271,-85.18401,340.04,0.33,0.56,2020-03-22,1824,N,VIIRS,n,2,299.37,3.66,D,0
10.51216,-85.18708,332.75,0.33,0.56,2020-03-22,1824,N,VIIRS,n,2,299.67,3.49,D,0
10.31202,-85.72729,340.05,0.37,0.58,2020-03-22,1824,N,VIIRS,n,2,303,2.55,D,0
10.0854,-85.43934,320.13,0.47,0.39,2020-03-23,0659,N,VIIRS,n,2,293.18,3.68,N,0
